,id,address,city,lat_long,name,url,score,text_description
1545,1545,"
2ème étage 6 Boulevard Aristide Briand, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.53269850,5.44692060",Le Briand,https://www.booking.com/hotel/fr/le-briand.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,8.6,"['Offering free WiFi, Le Briand is located in the centre of Aix-en-Provence within 31 km of Marseille Saint-Charles Train Station and 31 km from Joliette Metro Station. This apartment is 32 km from Museum of European and Mediterranean Civilisations and 32 km from Saint-Ferreol Street.', 'The apartment comes with 2 bedrooms, a flat-screen TV and a fully equipped kitchen that provides guests with a fridge, an oven, a washing machine, a dishwasher and a microwave. Towels and bed linen are featured in the apartment.', 'Les Terrasses du Port Shopping Centre is 32 km from the apartment, while Vieux Port Metro station is 32 km away. The nearest airport is Marseille Provence Airport, 27 km from Le Briand. ']"
1546,1546,"
22 Rue Portalis, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.52923590,5.45263530",Beau duplex avec terrasse - Centre historique,https://www.booking.com/hotel/fr/beau-duplex-avec-terrasse-centre-historique.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,9.6,"['Situated conveniently in the heart of Aix-en-Provence, Beau duplex avec terrasse - Centre historique offers city views and a terrace. Guests staying at this apartment have access to free WiFi and a balcony.', 'The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and free toiletries. Towels and bed linen are featured in the apartment.', 'Marseille Saint-Charles Train Station is 31 km from the apartment, while Joliette Metro Station is 32 km away. The nearest airport is Marseille Provence Airport, 27 km from Beau duplex avec terrasse - Centre historique. ']"
1547,1547,"
56 Rue Aumône Vieille, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.52844610,5.44576040",StudioCosy En plein Coeur d'Aix en Provence Netflix-terrasse-wifi-clim,https://www.booking.com/hotel/fr/studiocosy-en-plein-coeur-d-aix-en-provence-netflix-terrasse-wifi-clim.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,,"[""StudioCosy En plein Coeur d'Aix en Provence Netflix-terrasse-wifi-clim is conveniently located in the centre of Aix-en-Provence and has a terrace. The accommodation is 30 km from the Marseille Saint-Charles Train Station and features free WiFi throughout the property."", 'This air-conditioned apartment is fitted with 1 bedroom, a flat-screen TV, a dining area, and a kitchen with a fridge and a microwave.', ""Joliette Metro Station is 30 km from the apartment, while Les Terrasses du Port Shopping Centre is 31 km from the property. The nearest airport is Marseille Provence Airport, 26 km from StudioCosy En plein Coeur d'Aix en Provence Netflix-terrasse-wifi-clim. ""]"
1548,1548,"
34 Avenue René Cassin, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.52051436,5.46851547",T2 Aix en Provence piscine terrasse climatisé,https://www.booking.com/hotel/fr/t2-aix-en-provence-piscine-terrasse-climatise.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,,"['Located in Aix-en-Provence, 34 km from Marseille Saint-Charles Train Station and 34 km from Joliette Metro Station, T2 Aix en Provence piscine terrasse climatisé offers air conditioning. This property offers a private pool and free private parking.', 'The apartment features a terrace, 1 bedroom, a living room and a well-equipped kitchen with a fridge and an oven. Towels and bed linen are provided in the apartment.', 'Guests can swim in the outdoor swimming pool, relax in the garden, or go hiking or snorkelling.', 'Les Terrasses du Port Shopping Centre is 35 km from the apartment, while Vieux Port Metro station is 35 km away. The nearest airport is Marseille Provence Airport, 30 km from T2 Aix en Provence piscine terrasse climatisé. ']"
1549,1549,"
25 B avenue Saint Jerome, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.52239320,5.45309750",Appartement d'exception Le Paradiso - Le charme et le calme en plein centre ville,https://www.booking.com/hotel/fr/appartement-le-paradiso-le-charme-et-le-calme-en-plein-centre-ville.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,9.8,"[""Located in Aix-en-Provence, 34 km from Joliette Metro Station, 35 km from Les Terrasses du Port Shopping Centre and 36 km from Vieux Port Metro station, Appartement d'exception Le Paradiso - Le charme et le calme en plein centre ville provides accommodation with a balcony and free WiFi. Set 34 km from Marseille Saint-Charles Train Station, the property offers a garden and free private parking."", 'The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a bath. Towels and bed linen are featured in the apartment.', 'A continental breakfast is available every morning at the apartment.', ""A terrace is available on site and hiking can be enjoyed within close proximity of Appartement d'exception Le Paradiso - Le charme et le calme en plein centre ville."", ""Museum of European and Mediterranean Civilisations is 36 km from the accommodation, while Saint-Ferreol Street is 36 km away. The nearest airport is Marseille Provence, 30 km from Appartement d'exception Le Paradiso - Le charme et le calme en plein centre ville, and the property offers a paid airport shuttle service. ""]"
1550,1550,"
20 Avenue Saint-Michel du Pigonnet, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.51650730,5.44027860",Rdc Dans Villa Avec Jardin Centre Ville Aix En Provence,https://www.booking.com/hotel/fr/rdc-dans-villa-avec-jardin-centre-ville-aix-en-provence.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,,"['Rdc Dans Villa Avec Jardin Centre Ville Aix En Provence, a property with a garden, is set in Aix-en-Provence, 29 km from Marseille Saint-Charles Train Station, 29 km from Joliette Metro Station, as well as 30 km from Les Terrasses du Port Shopping Centre. This apartment is 31 km from Saint-Ferreol Street and 31 km from Castellane Metro Station.', 'The apartment includes 2 bedrooms, a kitchen with a fridge and a microwave, as well as a coffee machine.', 'Vieux Port Metro station is 31 km from the apartment, while Museum of European and Mediterranean Civilisations is 31 km away. The nearest airport is Marseille Provence Airport, 25 km from Rdc Dans Villa Avec Jardin Centre Ville Aix En Provence. ']"
1551,1551,"
9 Rue Paul Bert, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.53042200,5.44868620",Eli et Victor,https://www.booking.com/hotel/fr/eli-et-victor.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,,"['Offering free WiFi, Eli et Victor is located in the centre of Aix-en-Provence within 31 km of Marseille Saint-Charles Train Station and 31 km from Joliette Metro Station. Guests staying at this apartment have access to a fully equipped kitchenette.', 'Les Terrasses du Port Shopping Centre is 32 km from the apartment, while Vieux Port Metro station is 32 km away. The nearest airport is Marseille Provence Airport, 27 km from Eli et Victor. ']"
1552,1552,"
14 Chemin Du Roc Fleuri, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.52895945,5.46695712",La cabane du cèdre,https://www.booking.com/hotel/fr/la-cabane-du-cedre.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,,"['Set 35 km from Joliette Metro Station, 36 km from Les Terrasses du Port Shopping Centre and 36 km from Vieux Port Metro station, La cabane du cèdre offers accommodation located in Aix-en-Provence. The accommodation is 35 km from Marseille Saint-Charles Train Station, and guests benefit from complimentary WiFi and private parking available on site.', 'Providing access to a terrace, this air-conditioned apartment comes with 1 separate bedroom and a fully equipped kitchenette. A flat-screen TV is offered.', 'Museum of European and Mediterranean Civilisations is 36 km from the apartment, while Saint-Ferreol Street is 36 km from the property. The nearest airport is Marseille Provence Airport, 31 km from La cabane du cèdre. ']"
1553,1553,"
24 Boulevard Albert Charrier, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.52123240,5.44457190",Ma place au sud Aix centre,https://www.booking.com/hotel/fr/ma-place-au-sud-aix-centre.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,9.5,"['Ma place au sud Aix centre is situated in Aix-en-Provence, 30 km from Marseille Saint-Charles Train Station, 30 km from Joliette Metro Station, and 31 km from Les Terrasses du Port Shopping Centre. This property offers a private pool, free WiFi and free private parking.', 'This air-conditioned apartment features 1 bedroom, a flat-screen TV, and a kitchenette with a fridge and a microwave. Towels and bed linen are available in the apartment.', 'Vieux Port Metro station is 31 km from the apartment, while Museum of European and Mediterranean Civilisations is 32 km from the property. The nearest airport is Marseille Provence Airport, 26 km from Ma place au sud Aix centre. ']"
1554,1554,"
5 rue de l'Ecole, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.53095239,5.44667758",L'Appartement Mathilde,https://www.booking.com/hotel/fr/appartement-marie-antoinette.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,8.9,"[""Les Appartements Clarisse et Mathilde offers luxury self-catered accommodation in the historical centre of Aix-en-Provence, 6 minutes' walk from  Place Bellegarde. Free WiFi is provided."", 'Accessed via a staircase, the apartments feature a flat-screen cable TV, a dining area, a washing machine and a living room. The bathroom has a bath and shower.', 'The fully-equipped kitchen includes a stove, oven, dishwasher, microwave and coffee machine. Bars and restaurants can be found within walking distance.', 'Les Appartements Clarisse et Mathilde is located 28 km from Marseille Airport. Aix-en-Provence Train Station can be reached in 5 minutes by car. ']"
1555,1555,"
2 Rue Félicien David, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.52901930,5.45203310",Coeur de ville,https://www.booking.com/hotel/fr/studio-centre-ville-aix-en-provence1.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvD-wJ8GwAIB0gIkZDQxOTgwMGYtZDU0ZS00NmZkLWE4ZmMtMDI4M2U4NjVlYmYy2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=28d515385f33005e&srepoch=1676689265&from=searchresults,7.9,"['Situated in the centre of Aix-en-Provence, 32 km from Marseille Saint-Charles Train Station and 32 km from Joliette Metro Station, Coeur de ville offers free WiFi. This apartment is 33 km from Les Terrasses du Port Shopping Centre and 33 km from Vieux Port Metro station.', 'The apartment has 1 bedroom, a flat-screen TV with satellite channels, an equipped kitchenette with a fridge and a stovetop, and 1 bathroom with a shower. Towels and bed linen are available in the apartment.', 'Museum of European and Mediterranean Civilisations is 33 km from the apartment, while Saint-Ferreol Street is 33 km from the property. The nearest airport is Marseille Provence Airport, 28 km from Coeur de ville. ']"
1556,1556,"
9 Rue Campra, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.53103190,5.44872370",Aix-en-Provence : le boudoir du centre historique,https://www.booking.com/hotel/fr/aix-en-provence-le-boudoir-du-centre-historique-aix-en-provence.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4Au_-wJ8GwAIB0gIkMGYxMWEzZTEtZDE4ZS00MDQ4LTlkYjAtYzE2MTA1YTg1MjNk2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=44c21537053c00a5&srepoch=1676689264&from=searchresults,8.9,"['Located in the centre of Aix-en-Provence, 31 km from Marseille Saint-Charles Train Station and 31 km from Joliette Metro Station, Aix-en-Provence: le boudoir du centre historique offers free WiFi. This apartment is 32 km from Museum of European and Mediterranean Civilisations and 33 km from Saint-Ferreol Street.', 'The apartment comes with 1 bedroom, a kitchen with fridge and microwave, and 1 bathroom with a shower, free toiletries and a washing machine. Towels and bed linen are featured in the apartment.', 'If you would like to discover the area, hiking is possible in the surroundings.', 'Les Terrasses du Port Shopping Centre is 32 km from the apartment, while Vieux Port Metro station is 32 km away. The nearest airport is Marseille Provence Airport, 27 km from Aix-en-Provence: le boudoir du centre historique. ']"
1557,1557,"
1654 Chemin Saint Donat, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.55307500,5.45403700",La Parenthese Saint Donat,https://www.booking.com/hotel/fr/la-parenthese-saint-donat.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4Au_-wJ8GwAIB0gIkMGYxMWEzZTEtZDE4ZS00MDQ4LTlkYjAtYzE2MTA1YTg1MjNk2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=44c21537053c00a5&srepoch=1676689264&from_sustainable_property_sr=1&from=searchresults,9.8,"['Situated in Aix-en-Provence and with Marseille Saint-Charles Train Station reachable within 36 km, La Parenthese Saint Donat features a garden, non-smoking rooms, free WiFi and a terrace. The property is around 37 km from Les Terrasses du Port Shopping Centre, 37 km from Vieux Port Metro station and 37 km from Museum of European and Mediterranean Civilisations. The property has an outdoor pool and is located 36 km from Joliette Metro Station.', 'At the guest house, the rooms include a desk, a flat-screen TV, a private bathroom, bed linen and towels. Rooms include a kettle, while some rooms are fitted with a kitchenette with a fridge, a microwave and a minibar. At La Parenthese Saint Donat each room comes with air conditioning and a safety deposit box.', 'A continental breakfast is available each morning at the accommodation.', 'Guests at La Parenthese Saint Donat will be able to enjoy activities in and around Aix-en-Provence, like cycling.', 'Saint-Ferreol Street is 37 km from the guest house, while Castellane Metro Station is 37 km from the property. The nearest airport is Marseille Provence Airport, 32 km from La Parenthese Saint Donat. ']"
1558,1558,"
3 Rue De La Masse, 13100 Aix-en-Provence, France
",Aix-en-Provence,"43.52688664,5.44727147",Hôtel des Augustins,https://www.booking.com/hotel/fr/les-augustins.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4Au_-wJ8GwAIB0gIkMGYxMWEzZTEtZDE4ZS00MDQ4LTlkYjAtYzE2MTA1YTg1MjNk2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=44c21537053c00a5&srepoch=1676689264&from=searchresults,8.0,"[""You're eligible for a Genius discount at Hôtel des Augustins! To save at this property, all you have to do is "", '.', 'Located just of the famous Cours Mirabeau in the heart of the old town of Aix-en-Provence, Hotel Les Augustins is set within the walls of a 12th-century convent.', 'Hotel Les Augustins boasts a subtle blend of historic and modern architecture and a magnificent lobby.', 'The hotel features spacious rooms combining traditional architecture and modern facilities. Each room provides air conditioning, a TV and a minibar.', 'A continental breakfast is served every morning in the dining room or in the comfort of guest rooms. There is also free Wi-Fi access in the entire hotel and a 24-hour reception, ']"
